fuscoi1	Fusarium	coicis		20201030	SAMN13683595	SAMN13683595	20210414	ncbi	2020/07/27	fuscoi1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fuscom1	Fusarium	commune	MPISDFRAT0072	v1.0		Fusco1	20210414	jgi	Mesny F et al.,2021	fuscom1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fuscul1	Fusarium	culmorum	UK99	0.0		Fuscu1	20210414	jgi	Urban M et al.,2016	fuscul1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusdec1	Fusarium	decemcellulare		20201030	SAMN13683637	SAMN13683637	20210414	ncbi	2020/06/03	fusdec1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusden1	Fusarium	denticulatum		20201030	SAMN13683603	SAMN13683603	20210414	ncbi	2020/07/10	fusden1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusequ1	Fusarium	equiseti		2021-07-06	SAMEA7112172	fusequ1	20210914	ncbi	2021/07/06	fusequ1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fuseuw1	Fusarium	euwallaceae		20181220	SAMN05730138	SAMN05730138	20210414	ncbi	2018/12/20	fuseuw1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusfla1	Fusarium	flagelliforme		20180822	SAMN08631343	SAMN08631343	20210414	ncbi	2018/03/20	fusfla1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusflo1	Fusarium	floridanum		20181214	SAMN07244158	SAMN07244158	20210414	ncbi	2018/12/14	fusflo1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusfuj1	Fusarium	fujikuroi	IMI58289	0.0		Fusfu1	20210414	jgi	Wiemann P et al.,N/D	fusfuj1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusgad1	Fusarium	gaditjirri		20201030	SAMN13683626	SAMN13683626	20210414	ncbi	2020/06/03	fusgad1.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/faa/captain/tyr/mycodb/YRsuperfamRefs.part_fusgad1_KAF4947046.1.faa	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr														YRsuperfamRefs.part_fusgad1_KAF4947046.1.faa	78911d6fdb376a86e764c2c736648f55
fusglo1	Fusarium	globosum		20201030	SAMN13683623	SAMN13683623	20210414	ncbi	2020/07/10	fusglo1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusgra2	Fusarium	graminearum		v1.0		Fusgr1	20210414	jgi	Cuomo CA et al.,2007	fusgra2.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusgra3	Fusarium	graminum		20201231	SAMN13683592	SAMN13683592	20210414	ncbi	2020/06/03	fusgra3.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fushet1	Fusarium	heterosporum		20201030	SAMN13683593	SAMN13683593	20210414	ncbi	2020/07/10	fushet1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fuskur1	Fusarium	kuroshium		20181030	SAMN07200645	SAMN07200645	20210414	ncbi	2018/10/30	fuskur1.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/faa/captain/tyr/mycodb/YRsuperfamRefs.part_fuskur1_RMI94325.1.faa	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr														YRsuperfamRefs.part_fuskur1_RMI94325.1.faa	d71d2ae0432ef8c9fb4efbda2af09f07
fuslan1	Fusarium	langsethiae	Fl201059	0.0		Fusla1	20210414	jgi	Lysøe E et al.,2016	fuslan1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fuslon1	Fusarium	longipes		20180904	SAMN08631279	SAMN08631279	20210414	ncbi	2018/03/20	fuslon1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusman1	Fusarium	mangiferae	MRC7560	0.0		Fusma1	20210414	jgi	Niehaus EM et al.,2016	fusman1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusmex1	Fusarium	mexicanum		20201030	SAMN13683619	SAMN13683619	20210414	ncbi	2020/07/10	fusmex1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusmun1	Fusarium	mundagurra		20201030	SAMN13683606	SAMN13683606	20210414	ncbi	2020/07/10	fusmun1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusmus1	Fusarium	musae		2021-09-09	SAMN18537367	fusmus1	20210914	ncbi	2021/09/09	fusmus1.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/faa/captain/tyr/mycodb/YRsuperfamRefs.part_fusmus1_tyr6092.faa	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr														YRsuperfamRefs.part_fusmus1_tyr6092.faa	4a5c1d80437ddbe3f092ae7ae406bfcd
fusnap1	Fusarium	napiforme		20201030	SAMN13683596	SAMN13683596	20210414	ncbi	2020/07/10	fusnap1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusnyg1	Fusarium	nygamai		20180122	SAMN06240347	SAMN06240347	20210414	ncbi	2018/01/22	fusnyg1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusodo1	Fusarium	odoratissimum		20140811	SAMN02981461	SAMN02981461	20210414	ncbi	2013/04/02	fusodo1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy17	Fusarium	oxysporum	fspmelonisFoMelonNRRL26406	0.0		Fusoxmel1	20210414	jgi	Ma LJ et al.,2014	fusoxy17.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy18	Fusarium	oxysporum	fspconglutinansrace254008PHW808	0.0		Fusoxcon1	20210414	jgi	DeIulio GA et al.,2018	fusoxy18.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy19	Fusarium	oxysporum	fsplycopersiciMN25FoMN25NRRL54003	0.0		Fusoxlyc1	20210414	jgi	DeIulio GA et al.,2018	fusoxy19.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy2	Fusarium	oxysporum	Fo5176	v1.0		FoxFo5176	20210414	jgi	Fokkens L et al.,2020	fusoxy2.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/faa/captain/tyr/mycodb/YRsuperfamRefs.part_fusoxy29_474803.faa	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr														YRsuperfamRefs.part_fusoxy29_474803.faa	b5f07299ba601b6eae5fef85c17c855d
fusoxy21	Fusarium	oxysporum	fspvasinfectum25433Cotton	0.0		Fusoxvas1	20210414	jgi	DeIulio GA et al.,2018	fusoxy21.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy22	Fusarium	oxysporum	NRRL32931	0.0		Fusox32931	20210414	jgi	DeIulio GA et al.,2018	fusoxy22.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy23	Fusarium	oxysporum	fsppisiHDV247	0.0		Fusoxpis1	20210414	jgi	Williams AH et al.,2016	fusoxy23.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy24	Fusarium	oxysporum	fspcubensetropicalrace454006II5	0.0		Fusoxcub1	20210414	jgi	DeIulio GA et al.,2018	fusoxy24.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy25	Fusarium	oxysporum	fspradicislycopersici26381CL57	0.0		Fusoxrad1	20210414	jgi	DeIulio GA et al.,2018	fusoxy25.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy26	Fusarium	oxysporum	fspraphani54005	0.0		Fusoxrap1	20210414	jgi	DeIulio GA et al.,2018	fusoxy26.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy28	Fusarium	oxysporum	MPICAGECH0212	v1.0		Fusoxys1	20210414	jgi	Mesny F et al.,2021	fusoxy28.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy29	Fusarium	oxysporum	MPISDFRAT0094	v1.0		Fusoxy1	20210414	jgi	Mesny F et al.,2021	fusoxy29.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/faa/captain/tyr/mycodb/YRsuperfamRefs.part_fusoxy29_474803.faa	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr														YRsuperfamRefs.part_fusoxy29_474803.faa	b5f07299ba601b6eae5fef85c17c855d
fusoxy3	Fusarium	oxysporum	Fo47	v2.0		FusoxFo47_2	20210414	jgi	Wang B et al.,2020	fusoxy3.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/faa/captain/tyr/mycodb/YRsuperfamRefs.part_fusoxy36_RKK64490.1.faa	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr														YRsuperfamRefs.part_fusoxy36_RKK64490.1.faa	9261c3da2124ac38cf5f46e5858f9ec0
fusoxy30	Fusarium	oxysporum	fsplycopersici4287v2	0.0		Fusox2	20210414	jgi	Ma LJ et al.,2010	fusoxy30.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy32	Fusarium	oxysporum	fspconglutinans	2020-08-13 00:00:00	SAMN15472774	fusoxy32	20210421	ncbi	2020/08/11	fusoxy32.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy33	Fusarium	oxysporum	fspcubense	2019-08-13 00:00:00	SAMN12340809	fusoxy33	20210421	ncbi	2019/08/13	fusoxy33.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy34	Fusarium	oxysporum	fspcubense	2019-08-01 00:00:00	SAMN11282975	fusoxy34	20210421	ncbi	2019/06/03	fusoxy34.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy35	Fusarium	oxysporum	fspnarcissi	2019-02-06 00:00:00	SAMN05526391	fusoxy35	20210421	ncbi	2019/02/06	fusoxy35.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy36	Fusarium	oxysporum	fspcepae	2018-10-05 00:00:00	SAMN05529099	fusoxy36	20210421	ncbi	2018/10/05	fusoxy36.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/faa/captain/tyr/mycodb/YRsuperfamRefs.part_fusoxy36_RKK64490.1.faa	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr														YRsuperfamRefs.part_fusoxy36_RKK64490.1.faa	9261c3da2124ac38cf5f46e5858f9ec0
fusoxy37	Fusarium	oxysporum	fspcepae	2018-10-05 00:00:00	SAMN05529098	fusoxy37	20210421	ncbi	2018/10/05	fusoxy37.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy38	Fusarium	oxysporum	fspcepae	2018-10-05 00:00:00	SAMN05529097	fusoxy38	20210421	ncbi	2018/10/05	fusoxy38.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy40	Fusarium	oxysporum	fspradiciscucumerinum	2017-09-25 00:00:00	SAMN04348764	fusoxy40	20210421	ncbi	2016/08/10	fusoxy40.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy42	Fusarium	oxysporum	fspcubenserace1	2014-08-11 00:00:00	SAMN02981460	fusoxy42	20210421	ncbi	2013/04/02	fusoxy42.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/faa/captain/tyr/mycodb/YRsuperfamRefs.part_fusoxy42_ENH71189.1.faa	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr														YRsuperfamRefs.part_fusoxy42_ENH71189.1.faa	fe544e8792980856ecd4b99ca4464363
fusoxy43	Fusarium	oxysporum	fspconglutinans	2021-06-16	SAMN10461798	fusoxy43	20210709	ncbi	2021/06/16	fusoxy43.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusoxy44	Fusarium	oxysporum	fsprapae	2021-07-07	SAMN17118325	fusoxy44	20210914	ncbi	2021/07/07	fusoxy44.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/faa/captain/tyr/mycodb/YRsuperfamRefs.part_fusoxy44_KAG7415401.1_KAG7415409.1.faa	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr														YRsuperfamRefs.part_fusoxy44_KAG7415401.1_KAG7415409.1.faa	e068f4c30cf2960f1a2ce9c0efacccd0
fusoxy45	Fusarium	oxysporum	fspraphani	2021-07-07	SAMN17118324	fusoxy45	20210914	ncbi	2021/07/07	fusoxy45.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/faa/captain/tyr/mycodb/YRsuperfamRefs.part_fusoxy45_KAG7413195.1.faa	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr														YRsuperfamRefs.part_fusoxy45_KAG7413195.1.faa	9851be46ac14d7dee5549d20fab56d0d
fusoxy46	Fusarium	oxysporum	fspmatthiolae	2021-11-08	SAMN07508183	fusoxy46	20211117	ncbi	2021/11/08	fusoxy46.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusphy1	Fusarium	phyllophilum		20201030	SAMN13683607	SAMN13683607	20210414	ncbi	2020/07/10	fusphy1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fuspoa1	Fusarium	poae	2516	0.0		Fuspo1	20210414	jgi	Vanheule A et al.,2016	fuspoa1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fuspro1	Fusarium	proliferatum	ET1	0.0		Fuspro1	20210414	jgi	Niehaus EM et al.,2016	fuspro1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fuspse1	Fusarium	pseudograminearum	CS3096	0.0		Fusps1	20210414	jgi	Gardiner DM et al.,2012	fuspse1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fuspse2	Fusarium	pseudocircinatum		20201030	SAMN13683604	SAMN13683604	20210414	ncbi	2020/07/10	fuspse2.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fuspse3	Fusarium	pseudoanthophilum		20201030	SAMN13683600	SAMN13683600	20210414	ncbi	2020/07/10	fuspse3.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusred1	Fusarium	redolens	MPICAGEAT0023	v1.0		Fusre1	20210414	jgi	Mesny F et al.,2021	fusred1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fussar1	Fusarium	sarcochroum		20201030	SAMN13683633	SAMN13683633	20210414	ncbi	2020/06/03	fussar1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fussol1	Fusarium	solani	FSSC5	v1.0		Fusso1	20210414	jgi	Mesny F et al.,2021	fussol1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fussp.10	Fusarium	sp.	AF6	2018-12-14 00:00:00	SAMN07244160	fussp.10	20210421	ncbi	2018/12/14	fussp.10.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fussp.11	Fusarium	sp.	MPISDFRAT0072	2021-11-08	SAMN09062726	fussp.11	20211117	ncbi	2021/11/05	fussp.11.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fussp.2	Fusarium	sp.	FIESC12MPICAGEAA0113	v1.0		Fuseq1	20210414	jgi	Mesny F et al.,2021	fussp.2.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fussp.4	Fusarium	sp.	DS682	2021-01-07 00:00:00	SAMN16214050	fussp.4	20210421	ncbi	2020/09/28	fussp.4.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fussp.5	Fusarium	sp.	NRRL25303	2020-10-30 00:00:00	SAMN13683624	fussp.5	20210421	ncbi	2020/07/10	fussp.5.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/faa/captain/tyr/mycodb/YRsuperfamRefs.part_fussp.5_KAF5611984.1.faa	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr														YRsuperfamRefs.part_fussp.5_KAF5611984.1.faa	0e01f7112a03bb7eda73a2f0d518c1d9
fussp.6	Fusarium	sp.	NRRL66182	2020-10-30 00:00:00	SAMN13683634	fussp.6	20210421	ncbi	2020/06/03	fussp.6.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fussp.7	Fusarium	sp.	NRRL52700	2020-10-30 00:00:00	SAMN13683622	fussp.7	20210421	ncbi	2020/07/10	fussp.7.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fussp.8	Fusarium	sp.	AF4	2018-12-14 00:00:00	SAMN07244159	fussp.8	20210421	ncbi	2018/12/14	fussp.8.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/faa/captain/tyr/mycodb/YRsuperfamRefs.part_fussp.8_RSL81990.1.faa	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr														YRsuperfamRefs.part_fussp.8_RSL81990.1.faa	c1c74911f2574ff15cc2dc607bee683c
fussp.9	Fusarium	sp.	AF8	2018-12-14 00:00:00	SAMN07244161	fussp.9	20210421	ncbi	2018/12/14	fussp.9.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusspo1	Fusarium	sporotrichioides		20180904	SAMN08631227	SAMN08631227	20210414	ncbi	2018/03/20	fusspo1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fussub1	Fusarium	subglutinans		20201030	SAMN13683616	SAMN13683616	20210414	ncbi	2020/07/10	fussub1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fustja1	Fusarium	tjaetaba		20201030	SAMN13683597	SAMN13683597	20210414	ncbi	2020/07/10	fustja1.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/faa/captain/tyr/mycodb/YRsuperfamRefs.part_fustja1_KAF5616136.1.faa	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr														YRsuperfamRefs.part_fustja1_KAF5616136.1.faa	1520ba853a30d27f557dcf56b1e0f5a0
fustri1	Fusarium	tricinctum	MPISDFRAT0044	v1.0		Fustri1	20210414	jgi	Mesny F et al.,2021	fustri1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fustri2	Fusarium	tricinctum	MPISDFRAT0068	v1.0		Fustr1	20210414	jgi	Mesny F et al.,2021	fustri2.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusvan1	Fusarium	vanettenii	77134	20140801	SAMN02746079	SAMN02746079	20210414	ncbi	2009/08/24	fusvan1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusven1	Fusarium	venenatum	MPICAGECH0201	v1.0		Fusven1	20210414	jgi	Mesny F et al.,2021	fusven1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusver1	Fusarium	verticillioides	7600v2	0.0		Fusve2	20210421	jgi	Ma LJ et al.,2010~Cuomo CA et al.,2007	fusver1.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusver2	Fusarium	verticillioides	7600	2016-03-14 00:00:00	SAMN02953630	fusver2	20210421	ncbi	2005/10/18	fusver2.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/faa/captain/tyr/mycodb/YRsuperfamRefs.part_fusver2_EWG46573.1.faa	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr														YRsuperfamRefs.part_fusver2_EWG46573.1.faa	fe2fba71fbcc2ac3d95398c06a81a8e5
fusxyl1	Fusarium	xylarioides		2021-05-06	SAMN15901436	fusxyl1	20210709	ncbi	2021/05/06	fusxyl1.fa	/home/adrian/Systematics/Starship_Database/starbase/SQL/data/faa/captain/tyr/mycodb/YRsuperfamRefs.part_fusxyl1_KAG5773589.1.faa	sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr														YRsuperfamRefs.part_fusxyl1_KAG5773589.1.faa	ba47333215e2515d0fce67c9c814561a
fusxyl2	Fusarium	xylarioides		2021-05-06	SAMN15901615	fusxyl2	20210709	ncbi	2021/05/06	fusxyl2.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
fusxyl3	Fusarium	xylarioides		2021-05-06	SAMN15901423	fusxyl3	20210709	ncbi	2021/05/06	fusxyl3.fa		sordariomyceta	Fungi	Ascomycota	Pezizomycotina	Sordariomycetes	Hypocreomycetidae	Hypocreales	Nectriaceae					starfish	mycodb	tyr															
