cryneo23	Cryptococcus neoformans
cryneo24	Cryptococcus neoformans
cryneo25	Cryptococcus neoformans
cryneo26	Cryptococcus neoformans
cryneo27	Cryptococcus neoformans
cryneo28	Cryptococcus neoformans
cryneo29	Cryptococcus neoformans
cryneo3	Cryptococcus neoformans
cryneo30	Cryptococcus neoformans
cryneo31	Cryptococcus neoformans
cryneo32	Cryptococcus neoformans
cryneo33	Cryptococcus neoformans
cryneo34	Cryptococcus neoformans
cryneo35	Cryptococcus neoformans
cryneo36	Cryptococcus neoformans
cryneo37	Cryptococcus neoformans
cryneo38	Cryptococcus neoformans
cryneo39	Cryptococcus neoformans
cryneo4	Cryptococcus neoformans
cryneo40	Cryptococcus neoformans
cryneo41	Cryptococcus neoformans
cryneo42	Cryptococcus neoformans
cryneo5	Cryptococcus neoformans
cryneo6	Cryptococcus neoformans
cryneo7	Cryptococcus neoformans
cryneo8	Cryptococcus neoformans
cryneo9	Cryptococcus neoformans
crypar1	Cryphonectria parasitica
cryter1	Cryptococcus terricola
crywin1	Cryptococcus wingfieldii
cucber1	Cucurbitaria berberidis
cucdik1	Cucumispora dikerogammari
cudaci1	Cudoniella acicularis
curkus1	Curvularia kusanoi
cutole1	Cutaneotrichosporon oleaginosum
cutole2	Cutaneotrichosporon oleaginosum
cyastr1	Cyathus striatus
cybfab1	Cyberlindnera fabianii
cybjad1	Cyberlindnera jadinii
cylhub1	Cylindrodendrum hubeiense
cyloli1	Cylindrocarpon olidum
cyltor1	Cylindrobasidium torrendii
cyltor2	Cylindrobasidium torrendii
cypeur1	Cyphellophora europaea
cysmin1	Cystobasidium minutum
cytleu1	Cytospora leucostoma
cytmel1	Cytidiella melzeri
daccio1	Dactylellina cionopaga
daccyl1	Dactylella cylindrospora
dacest1	Dactylonectria estremocensis
dachap1	Dactylellina haptotyla
dacmac1	Dactylonectria macrodidyma
dacpri1	Dacryopinax primogenitus
daeque1	Daedalea quercina
dalbam1	Daldinia bambusicola
dalcal1	Daldinia caldariorum
dalchi1	Daldinia childiae
daldec1	Daldinia decipiens
dalesc1	Daldinia eschscholtzii
dalesc2	Daldinia eschscholtzii
dalgra1	Daldinia grandis
dalloc2	Daldinia loculata
dalloc3	Daldinia loculata
dalsp.1	Daldinia sp.
dalsp.2	Daldinia sp.
dalver1	Daldinia vernicosa
debfab1	Debaryomyces fabryi
debhan1	Debaryomyces hansenii
decgau1	Decorospora gaudefroyi
dekbru1	Dekkera bruxellensis
delcon1	Delitschia confertaspora
delstr1	Delphinella strobiligena
denbis1	Dendrothele bispora
denfra1	Dentipellis fragilis
dennan1	Dendryphion nanum
densp.1	Dentipellis sp.
diaamp1	Diaporthe ampelina
diabat1	Diaporthe batatas
diacit1	Diaporthe citri
diahel1	Diaporthe helianthi
dibbae1	Dibaeis baeomyces
dicmue1	Dictyocoela muelleri
dicroe1	Dictyocoela roeselum
dicsqu1	Dichomitus squalens
dicsqu2	Dichomitus squalens
dicsqu3	Dichomitus squalens
dicsqu4	Dichomitus squalens
didena1	Didymosphaeria enalia
didexi1	Didymella exigua
didhet1	Didymella heteroderae
didker1	Didymella keratinophila
didzea1	Didymella zeae-maydis
dimcri1	Dimargaris cristalligena
dipcor1	Diplodia corticola
dipros1	Diplocarpon rosae
dipser1	Diplodia seriata
disaci1	Dissoconium aciculare
disglo1	Dissophora globulifera
disglo2	Dissophora globulifera
diurug1	Diutina rugosa
divepi1	Diversispora epigaea
dotsep1	Dothistroma septosporum
dotsym1	Dothidotthia symphoricarpi
drebro1	Drechslerella brochopaga
drecon1	Drechmeria coniospora
dreste1	Drechslerella stenobrocha
durrog1	Durotheca rogersii
earsca1	Earliella scabrosa
edhaed1	Edhazardia aedis
elagra1	Elaphomyces granulatus
elagra2	Elaphomyces granulatus
elsamp1	Elsinoe ampelina
elsaus1	Elsinoe australis
elsaus2	Elsinoe australis
elsbat1	Elsinoe batatas
elsfaw1	Elsinoe fawcettii
emeafr1	Emergomyces africanus
emepas1	Emergomyces pasteurianus
emepas2	Emergomyces pasteurianus
emesp.1	Emericellopsis sp.
emmcre1	Emmonsia crescens
emmcre2	Emmonsia crescens
emmpar1	Emmonsia parva
enccun1	Encephalitozoon cuniculi
enccun2	Encephalitozoon cuniculi
enchel1	Encephalitozoon hellem
encint1	Encephalitozoon intestinalis
encrom1	Encephalitozoon romaleae
endpal1	Endocarpon pallidulum
endpus1	Endocarpon pusillum
endsp.1	Endogone sp
endsp.2	Endogone sp.
entbel1	Entomortierella beljakovae
entbie1	Enterocytozoon bieneusi
entcan1	Enterospora canceri
entchl1	Entomortierella chlamydospora
entchl2	Entomortierella chlamydospora
enthep1	Enterocytozoon hepatopenaei
entlig1	Entomortierella lignicola
entmus1	Entomophthora muscae
epifes1	Epichloe festucae
epityp1	Epithele typhae
erebil1	Eremomyces bilateralis
erecym1	Eremothecium cymbalariae
eregos1	Eremothecium gossypii
eregos2	Eremothecium gossypii
eresin1	Eremothecium sinecaudum
erynec1	Erysiphe necator
erypul1	Erysiphe pulchra
escweb1	Escovopsis weberi
eurrub1	Eurotium rubrum
eutlat1	Eutypa lata
exigla1	Exidia glandulosa
exoaqu1	Exophiala aquamarina
exoder1	Exophiala dermatitidis
exoder2	Exophiala dermatitidis
exomes1	Exophiala mesophila
exooli1	Exophiala oligosperma
exosid1	Exophiala sideris
exospi1	Exophiala spinifera
exoxen1	Exophiala xenobiotica
exstur1	Exserohilum turcica
fibpsy1	Fibulorhizoctonia psychrophila
fibrad1	Fibroporia radiculosa
fibsp.1	Fibularhizoctonia sp.
filflo1	Filobasidium floriforme
fishep1	Fistulina hepatica
flaaln1	Flammula alnicola
fombet1	Fomitopsis betulina
fomfom1	Fomes fomentarius
fommed1	Fomitiporia mediterranea
fompin1	Fomitopsis pinicola
fonere1	Fonsecaea erecta
fonmon1	Fonsecaea monophora
fonmul1	Fonsecaea multimorphosa
fonnub1	Fonsecaea nubica
fonped1	Fonsecaea pedrosoi
friend1	Friedmanniomyces endolithicus
frisim1	Friedmanniomyces simplex
funsp.1	fungal sp.
funsp.2	fungal sp.
furboo1	Furculomyces boomerangus
fusaca1	Fusarium acaciae-mearnsii
fusaca2	Fusarium acaciae-mearnsii
fusaca3	Fusarium acaciae-mearnsii
fusaca4	Fusarium acaciae-mearnsii
fusacu1	Fusarium acutatum
fusacu2	Fusarium acuminatum
fusaet1	Fusarium aethiopicum
fusaga1	Fusarium agapanthi
fusaga2	Fusarium agapanthi
fusalb1	Fusarium albosuccineum
fusalb2	Fusarium albidum
fusalg1	Fusarium algeriense
fusalg2	Fusarium algeriense
fusamb1	Fusarium ambrosium
fusang1	Fusarium anguioides
fusann1	Fusarium annulatum
fusann2	Fusarium annulatum
fusann3	Fusarium annulatum
fusann4	Fusarium annulatum
fusann5	Fusarium annulatum
fusant1	Fusarium anthophilum
fusarm1	Fusarium armeniacum
fusarm2	Fusarium armeniacum
fusasi1	Fusarium asiaticum
fusasi2	Fusarium asiaticum
fusasi3	Fusarium asiaticum
fusasi4	Fusarium asiaticum
fusaus1	Fusarium austroafricanum
fusaus2	Fusarium austroamericanum
fusaus3	Fusarium austroamericanum
fusaus4	Fusarium austroamericanum
fusaus5	Fusarium austroamericanum
fusaus6	Fusarium austroamericanum
fusave1	Fusarium avenaceum
fusave2	Fusarium avenaceum
fusave3	Fusarium avenaceum
fusave4	Fusarium avenaceum
fusave5	Fusarium avenaceum
fusave6	Fusarium avenaceum
fusave7	Fusarium avenaceum
fusave8	Fusarium avenaceum
fusave9	Fusarium avenaceum
fusayw1	Fusarium aywerte
fusazu1	Fusarium azukicola
fusbab1	Fusarium babinda
fusbab2	Fusarium babinda
fusbac1	Fusarium bactridioides
fusbeg1	Fusarium begoniae
fusbeo1	Fusarium beomiforme
fusboo1	Fusarium boothii
fusboo2	Fusarium boothii
fusboo3	Fusarium boothii
fusbra1	Fusarium brasiliense
fusbra2	Fusarium brasilicum
fusbra3	Fusarium brasilicum
fusbra4	Fusarium brachygibbosum
fusbre1	Fusarium brevicatenulatum
fusbuh1	Fusarium buharicum
fusbul1	Fusarium bulbicola
fusbul2	Fusarium bulbicola
fusbur1	Fusarium burgessii
fusbux1	Fusarium buxicola
fuscaa1	Fusarium caatingaense
fuscam1	Fusarium camptoceras
fuscer1	Fusarium cerealis
fuscer2	Fusarium cerealis
fuschl1	Fusarium chlamydosporum
fuscir1	Fusarium circinatum
fuscir2	Fusarium circinatum
fuscir3	Fusarium circinatum
fuscir4	Fusarium circinatum
fuscir5	Fusarium circinatum
fuscir6	Fusarium circinatum
fuscir7	Fusarium circinatum
fuscir8	Fusarium circinatum
fuscir9	Fusarium circinatum
fuscit1	Fusarium citri
fuscla1	Fusarium clavum
fuscof1	Fusarium coffeatum
fuscof2	Fusarium coffeatum
fuscoi1	Fusarium coicis
fuscom1	Fusarium commune
fuscom2	Fusarium commune
fuscom3	Fusarium commune
fuscon1	Fusarium concolor
fuscon2	Fusarium continuum
fuscon3	Fusarium concentricum
fuscor1	Fusarium cortaderiae
fuscor2	Fusarium cortaderiae
fuscor3	Fusarium cortaderiae
fuscor4	Fusarium cortaderiae
fuscor5	Fusarium cortaderiae
fuscul1	Fusarium culmorum
fuscul2	Fusarium culmorum
fuscul3	Fusarium culmorum
fuscul4	Fusarium culmorum
fuscul5	Fusarium culmorum
fuscul6	Fusarium culmorum
fuscun1	Fusarium cuneirostrum
fuscya1	Fusarium cyanostomum
fusdec1	Fusarium decemcellulare
fusden1	Fusarium denticulatum
fusdim1	Fusarium dimerum
fusdla1	Fusarium dlaminii
fusdom1	Fusarium domesticum
fusequ1	Fusarium equiseti
fusequ10	Fusarium equiseti
fusequ2	Fusarium equiseti
fusequ3	Fusarium equiseti
fusequ4	Fusarium equiseti
fusequ5	Fusarium equiseti
fusequ6	Fusarium equiseti
fusequ7	Fusarium equiseti
fusequ8	Fusarium equiseti
fusequ9	Fusarium equiseti
fuseuw1	Fusarium euwallaceae
fuseuw2	Fusarium euwallaceae
fusfal1	Fusarium falciforme
fusfla1	Fusarium flagelliforme
fusfla2	Fusarium flagelliforme
fusfla3	Fusarium flagelliforme
fusflo1	Fusarium floridanum
fusfoe1	Fusarium foetens
fusfra1	Fusarium fracticaudum
fusfuj1	Fusarium fujikuroi
fusfuj10	Fusarium fujikuroi
fusfuj2	Fusarium fujikuroi
fusfuj3	Fusarium fujikuroi
fusfuj4	Fusarium fujikuroi
fusfuj5	Fusarium fujikuroi
fusfuj6	Fusarium fujikuroi
fusfuj7	Fusarium fujikuroi
fusfuj8	Fusarium fujikuroi
fusfuj9	Fusarium fujikuroi
fusfus1	Fusarium sp.
fusfus10	Fusarium cf.
fusfus11	Fusarium cf.
fusfus12	Fusarium cf.
fusfus13	Fusarium cf.
fusfus14	Fusarium cf.
fusfus15	Fusarium cf.
fusfus16	Fusarium cf.
fusfus17	Fusarium cf.
fusfus18	Fusarium cf.
fusfus19	Fusarium cf.
fusfus2	Fusarium sp.
fusfus20	Fusarium cf.
fusfus21	Fusarium cf.
fusfus22	Fusarium cf.
fusfus23	Fusarium cf.
fusfus24	Fusarium cf.
fusfus25	Fusarium cf.
fusfus26	Fusarium cf.
fusfus27	Fusarium cf.
fusfus28	Fusarium cf.
fusfus29	Fusarium cf.
fusfus3	Fusarium sp.
fusfus30	Fusarium cf.
fusfus31	Fusarium cf.
fusfus32	Fusarium cf.
fusfus33	Fusarium cf.
fusfus34	Fusarium cf.
fusfus35	Fusarium sp.
fusfus36	Fusarium sp.
fusfus37	Fusarium sp.
fusfus38	Fusarium sp.
fusfus39	Fusarium sp.
fusfus4	Fusarium sp.
fusfus40	Fusarium sp.
fusfus41	Fusarium sp.
fusfus42	Fusarium sp.
fusfus43	Fusarium sp.
fusfus44	Fusarium sp.
fusfus45	Fusarium sp.
fusfus46	Fusarium sp.
fusfus47	Fusarium sp.
fusfus48	Fusarium sp.
fusfus49	Fusarium sp.
fusfus5	Fusarium cf.
fusfus50	Fusarium sp.
fusfus51	Fusarium sp.
fusfus52	Fusarium sp.
fusfus53	Fusarium sp.'flavolapis'
fusfus54	Fusarium sp.
fusfus55	Fusarium sp.
fusfus56	Fusarium sp.
fusfus57	Fusarium sp.
fusfus58	Fusarium sp.
fusfus59	Fusarium sp.
fusfus6	Fusarium cf.
fusfus60	Fusarium sp.
fusfus61	Fusarium sp.
fusfus62	Fusarium sp.
fusfus63	Fusarium sp.
fusfus64	Fusarium sp.
fusfus65	Fusarium sp.
fusfus7	Fusarium cf.
fusfus8	Fusarium cf.
fusfus9	Fusarium cf.
fusgad1	Fusarium gaditjirri
fusger1	Fusarium gerlachii
fusger2	Fusarium gerlachii
fusglo1	Fusarium globosum
fusgoo1	Fusarium goolgardi
fusgra10	Fusarium graminearum
fusgra11	Fusarium graminearum
fusgra12	Fusarium graminearum
fusgra2	Fusarium graminearum
fusgra3	Fusarium graminum
fusgra4	Fusarium graminearum
fusgra5	Fusarium graminearum
fusgra6	Fusarium graminearum
fusgra7	Fusarium graminearum
fusgra8	Fusarium graminearum
fusgra9	Fusarium graminearum
fusgut1	Fusarium guttiforme
fushae1	Fusarium haematococcum
fushae2	Fusarium haematococcum
fushae3	Fusarium haematococcum
fushai1	Fusarium hainanense
fushet1	Fusarium heterosporum
fushos1	Fusarium hostae
fushos2	Fusarium hostae
fushos3	Fusarium hostae
fushum1	Fusarium humuli
fushum2	Fusarium humuli
fusill1	Fusarium illudens
fusinc1	Fusarium incarnatum
fusinc2	Fusarium incarnatum
fusinc3	Fusarium incarnatum
fusirr1	Fusarium irregulare
fuskur1	Fusarium kuroshium
fuskyu1	Fusarium kyushuense
fuslan1	Fusarium langsethiae
fuslan2	Fusarium langsethiae
fuslan3	Fusarium langsethiae
fuslat1	Fusarium lateritium
fuslon1	Fusarium longipes
fuslon2	Fusarium longipes
fuslon3	Fusarium longipes
fuslon4	Fusarium longipes
fuslou1	Fusarium louisianense
fuslou2	Fusarium louisianense
fusluf1	Fusarium luffae
fuslya1	Fusarium lyarnte(nom.
fusman1	Fusarium mangiferae
fusman2	Fusarium mangiferae
fusman3	Fusarium mangiferae
fusmer1	Fusarium meridionale
fusmer2	Fusarium meridionale
fusmer3	Fusarium meridionale
fusmer4	Fusarium meridionale
fusmer5	Fusarium meridionale
fusmes1	Fusarium mesoamericanum
fusmet1	Fusarium metavorans
fusmex1	Fusarium mexicanum
fusmis1	Fusarium miscanthi
fusmun1	Fusarium mundagurra
fusmus1	Fusarium musae
fusmus2	Fusarium musae
fusnan1	Fusarium nanum
fusnap1	Fusarium napiforme
fusnel1	Fusarium nelsonii
fusnem1	Fusarium nematophilum
fusneo1	Fusarium neocosmosporiellum
fusnep1	Fusarium nepalense
fusnep2	Fusarium nepalense
fusnew1	Fusarium newnesense
fusnis1	Fusarium nisikadoi
fusnod1	Fusarium nodosum
fusnur1	Fusarium nurragi
fusnyg1	Fusarium nygamai
fusnyg2	Fusarium nygamai
fusnyg3	Fusarium nygamai
fusodo1	Fusarium odoratissimum
fusodo2	Fusarium odoratissimum
fusoxy17	Fusarium oxysporum
fusoxy18	Fusarium oxysporum
fusoxy19	Fusarium oxysporum
fusoxy2	Fusarium oxysporum
fusoxy21	Fusarium oxysporum
fusoxy22	Fusarium oxysporum
fusoxy23	Fusarium oxysporum
fusoxy24	Fusarium oxysporum
fusoxy25	Fusarium oxysporum
fusoxy26	Fusarium oxysporum
fusoxy28	Fusarium oxysporum
fusoxy29	Fusarium oxysporum
fusoxy3	Fusarium oxysporum
fusoxy30	Fusarium oxysporum
fusoxy32	Fusarium oxysporum
fusoxy33	Fusarium oxysporum
fusoxy34	Fusarium oxysporum
fusoxy35	Fusarium oxysporum
fusoxy36	Fusarium oxysporum
fusoxy37	Fusarium oxysporum
fusoxy38	Fusarium oxysporum
fusoxy40	Fusarium oxysporum
fusoxy42	Fusarium oxysporum
fusoxy43	Fusarium oxysporum
fusoxy44	Fusarium oxysporum
fusoxy45	Fusarium oxysporum
fusoxy46	Fusarium oxysporum
fusoxy52	Fusarium oxysporum
fusoxy53	Fusarium oxysporum
fusoxy54	Fusarium oxysporum
fusoxy55	Fusarium oxysporum
fusoxy56	Fusarium oxysporum
fusoxy57	Fusarium oxysporum
fusoxy58	Fusarium oxysporum
fuspal1	Fusarium palustre
fuspen1	Fusarium penzigii
fuspha1	Fusarium phaseoli
fuspha2	Fusarium phaseoli
fusphy1	Fusarium phyllophilum
fuspil1	Fusarium pilosicola
fuspin1	Fusarium pininemorale
fuspoa1	Fusarium poae
fuspoa2	Fusarium poae
fuspoa3	Fusarium poae
fuspoa4	Fusarium poae
fuspra1	Fusarium praegraminearum
fuspro1	Fusarium proliferatum
fuspro10	Fusarium proliferatum
fuspro11	Fusarium proliferatum
fuspro2	Fusarium proliferatum
fuspro3	Fusarium proliferatum
fuspro4	Fusarium proliferatum
fuspro5	Fusarium protoensiforme
fuspro6	Fusarium proliferatum
fuspro7	Fusarium proliferatum
fuspro8	Fusarium proliferatum
fuspro9	Fusarium proliferatum
fuspse1	Fusarium pseudograminearum
fuspse2	Fusarium pseudocircinatum
fuspse3	Fusarium pseudoanthophilum
fuspse4	Fusarium pseudograminearum
fuspse5	Fusarium pseudograminearum
fuspse6	Fusarium pseudonygamai
fuspse7	Fusarium pseudograminearum
fusram1	Fusarium ramigenum
fusred1	Fusarium redolens
fusred2	Fusarium redolens
fusred3	Fusarium redolens
fusred4	Fusarium redolens
fusred5	Fusarium redolens
fusrus1	Fusarium rusci
fussac1	Fusarium sacchari
fussac2	Fusarium sacchari
fussam1	Fusarium sambucinum
fussam2	Fusarium sambucinum
fussar1	Fusarium sarcochroum
fussci1	Fusarium scirpi
fussec1	Fusarium secorum
fusset1	Fusarium setosum
fussib1	Fusarium sibiricum
fussic1	Fusarium siculi
fussol1	Fusarium solani
fussol2	Fusarium solani
fussol3	Fusarium solani
fussol4	Fusarium solani
fussol5	Fusarium solani
fussor1	Fusarium sororula
fussp.10	Fusarium sp.
fussp.11	Fusarium sp.
fussp.2	Fusarium sp.
fussp.4	Fusarium sp.
fussp.5	Fusarium sp.
fussp.6	Fusarium sp.
fussp.7	Fusarium sp.
fussp.8	Fusarium sp.
fussp.9	Fusarium sp.
fusspo1	Fusarium sporotrichioides
fusspo2	Fusarium sporotrichioides
fusspo3	Fusarium sporotrichioides
fusspo4	Fusarium sporotrichioides
fussta1	Fusarium staphyleae
fusste1	Fusarium sterilihyphosum
fussti1	Fusarium stilboides
fussub1	Fusarium subglutinans
fussub2	Fusarium subtropicale
fussub3	Fusarium subglutinans
fussub4	Fusarium subglutinans
fussub5	Fusarium sublunatum
fussuc1	Fusarium succisae
fustan1	Fusarium tanahbumbuense
fustem1	Fusarium temperatum
fustem2	Fusarium temperatum
fustem3	Fusarium temperatum
fustem4	Fusarium temperatum
fustha1	Fusarium thapsinum
fustja1	Fusarium tjaetaba
fustor1	Fusarium torulosum
fustor2	Fusarium torreyae
fustra1	Fusarium transvaalense
fustri1	Fusarium tricinctum
fustri2	Fusarium tricinctum
fustri3	Fusarium tricinctum
fustri4	Fusarium tricinctum
fustri5	Fusarium tricinctum
fustri6	Fusarium tricinctum
fustri7	Fusarium tricinctum
fustri8	Fusarium tricinctum
fustua1	Fusarium tuaranense
fustuc1	Fusarium tucumaniae
fustuc2	Fusarium tucumaniae
fustuc3	Fusarium tucumaniae
fustup1	Fusarium tupiense
fusudu1	Fusarium udum
fusudu2	Fusarium udum
fususs1	Fusarium ussurianum
fususs2	Fusarium ussurianum
fususs3	Fusarium ussurianum
fususs4	Fusarium ussurianum
fusvan1	Fusarium vanettenii
fusven1	Fusarium venenatum
fusven2	Fusarium venenatum
fusven3	Fusarium ventricosum
fusven4	Fusarium venenatum
fusven5	Fusarium venenatum
fusven6	Fusarium venenatum
fusver1	Fusarium verticillioides
fusver2	Fusarium verticillioides
fusver3	Fusarium verticillioides
fusver4	Fusarium verticillioides
fusver5	Fusarium verticillioides
fusver6	Fusarium verrucosum
fusver7	Fusarium verticillioides
fusver8	Fusarium verticillioides
fusvet1	Fusarium veterinarium
fusvet2	Fusarium veterinarium
fusvir1	Fusarium virguliforme
fusvir2	Fusarium virguliforme
fusvir3	Fusarium virguliforme
fusvir4	Fusarium virguliforme
fusvir5	Fusarium virguliforme
fusvir6	Fusarium virguliforme
fusvir7	Fusarium virguliforme
fusvir8	Fusarium virguliforme
fusvir9	Fusarium virguliforme
fusvor1	Fusarium vorosii
fusvor2	Fusarium vorosii
fusxyl1	Fusarium xylarioides
fusxyl2	Fusarium xylarioides
fusxyl3	Fusarium xylarioides
fusxyl4	Fusarium xylarioides
fusxyl5	Fusarium xylarioides
fusxyl6	Fusarium xylarioides
fusxyl7	Fusarium xylarioides
fusxyl8	Fusarium xylarioides
fusxyl9	Fusarium xylarioides
fusxyr1	Fusarium xyrophilum
fusxyr2	Fusarium xyrophilum
fusxyr3	Fusarium xyrophilum
fuszan1	Fusarium zanthoxyli
fuszea1	Fusarium zealandicum
gaegra1	Gaeumannomyces graminis
gaetri1	Gaeumannomyces tritici
galmar1	Galerina marginata
galree1	Galactomyces reessii
gammul1	Gamsiella multidivaricata
gansin1	Ganoderma sinense
gansp.1	Ganoderma sp.
gaumor1	Gautieria morchelliformis
gelsub1	Gelatoporia subvermispora
geocan1	Geotrichum candidum
geocan2	Geotrichum candidum
geocan3	Geotrichum candidum
geocan4	Geotrichum candidum
geocan5	Geotrichum candidum
geocan6	Geotrichum candidum
geocan7	Geotrichum candidum
geocan8	Geotrichum candidum
geomor1	Geosmithia morbida
geopyr1	Geosiphon pyriformis
gigmar1	Gigaspora margarita
gigros1	Gigaspora rosea
glaloz1	Glarea lozoyensis
glaloz2	Glarea lozoyensis
glocer1	Glomus cerebriforme
glocon1	Gloeopeniophorella convolvens
gloste1	Glonium stellatum
glotra1	Gloeophyllum trabeum
gluame1	Glutinoglossum americanum
golcic1	Golovinomyces cichoracearum
golcic2	Golovinomyces cichoracearum
golcic3	Golovinomyces cichoracearum
golmag1	Golovinomyces magnicellulatus
gomame1	Gomphillus americanus
gonpro1	Gonapodya prolifera
grascr1	Graphis scripta
grocla1	Grosmannia clavigera
grycys1	Gryganskiella cystojenkinii
guynec1	Guyanagaster necrorhizus
gymand1	Gymnopus androsaceus
gymcon1	Gymnopus confluens
gymdil1	Gymnopilus dilepis
gymjun1	Gymnopilus junonius
gymlux1	Gymnopus luxurians
gyrliv1	Gyrodon lividus
halvar1	Halenospora varia
hammag1	Hamiltosporidium magnivora
hammag2	Hamiltosporidium magnivora
hamtva1	Hamiltosporidium tvaerminnensis
hamtva2	Hamiltosporidium tvaerminnensis
hangui1	Hanseniaspora guilliermondii
hanopu1	Hanseniaspora opuntiae
hanosm1	Hanseniaspora osmophila
hanuva1	Hanseniaspora uvarum
hanuva2	Hanseniaspora uvarum
hanval1	Hanseniaspora valbyensis
hapbis1	Haplosporangium bisporale
hapgra1	Haplosporangium gracile
hapsp.1	Haplosporangium sp.
hapsp.2	Haplosporangium sp.
hapsp.3	Haplosporangium sp.
hebcyl1	Hebeloma cylindrosporum
helgri1	Helicocarpus griseus
helsp.4	Helotiales sp.
helsul1	Heliocybe sulcata
heperi1	Hepatospora eriocheir
heralp1	Hericium alpestre
hesves1	Hesseltinella vesiculosa
hetspe1	Heterodermia speciosa
hexnit1	Hexagonia nitida
hirmin1	Hirsutella minnesotensis
hirrho1	Hirsutella rhossiliensis
hiscap1	Histoplasma capsulatum
hiscap10	Histoplasma capsulatum
hiscap3	Histoplasma capsulatum
hiscap4	Histoplasma capsulatum
hiscap5	Histoplasma capsulatum
hompol1	Homolaphlyctis polyrhiza
horaci1	Hortaea acidophila
hortha1	Hortaea thailandica
horwer1	Hortaea werneckii
horwer2	Hortaea werneckii
hyabic1	Hyaloscypha bicolor
hyahep1	Hyaloscypha hepaticicola
hyavar1	Hyaloscypha variabilis
hydfim1	Hydnopolyporus fimbriatus
hydpin1	Hydnomerulius pinastri
hydruf1	Hydnum rufescens
hygaur1	Hygrophoropsis aurantiaca
hymalb1	Hymenoscyphus albidus
hymfra1	Hymenoscyphus fraxineus
hymrad1	Hymenopellis radicata
hyparg1	Hypoxylon argillaceum
hypbur1	Hyphopichia burtonii
hypcer1	Hypoxylon cercidicola
hypcro1	Hypoxylon crocopeplum
hypfra1	Hypoxylon fragiforme
hypfus1	Hypoxylon fuscum
hyphym1	Hyphodiscus hymeniophilus
hypmar1	Hypsizygus marmoreus
hypmon1	Hypoxylon monticulosum
hyprub1	Hypoxylon rubiginosum
hyprub2	Hypoxylon rubiginosum
hypsp.1	Hypoxylon sp.
hypsp.10	Hypoxylon sp.
hypsp.2	Hypoxylon sp.
hypsp.3	Hypoxylon sp.
hypsp.4	Hypoxylon sp.
hypsp.5	Hypoxylon sp.
hypsp.6	Hypoxylon sp.
hypsp.7	Hypoxylon sp.
hypsp.8	Hypoxylon sp.
hypsp.9	Hypoxylon sp.
hypsub1	Hypoxylon submonticulosum
hypsub2	Hypholoma sublateritium
hyptru1	Hypoxylon trugodes
hyspul1	Hysterium pulicare
hyssto1	Hysterangium stoloniferum
ilydes1	Ilyonectria destructans
ilysp.1	Ilyonectria sp.
ilysp.2	Ilyonectria sp.
ilysp.3	Ilyonectria sp.
imsale1	Imshaugia aleurites
infgib1	Infundibulicybe gibba
irplac1	Irpex lacteus
isafum1	Isaria fumosorosea
jaaarg1	Jaapia argillacea
jamros1	Jaminaea rosea
jamsp.1	Jaminaea sp.
jimfla1	Jimgerdemannia flammicorona
jimfla2	Jimgerdemannia flammicorona
jimlac1	Jimgerdemannia lactiflua
kalbra1	Kalmanozyma brasiliensis
kalpfe1	Kalaharituber pfeilii
karrho1	Karstenula rhodostoma
kazafr1	Kazachstania africana
kazbar1	Kazachstania barnettii
kazbar2	Kazachstania barnettii
kazexi1	Kazachstania exigua
kaznag1	Kazachstania naganishii
kazsau1	Kazachstania saulgeensis
kazuni1	Kazachstania unispora
kludob1	Kluyveromyces dobzhanskii
klulac1	Kluyveromyces lactis
klumar2	Kluyveromyces marxianus
kocimp1	Kockovaella imperatae
kompas1	Komagataella pastoris
kompha1	Komagataella phaffii
kompha2	Komagataella phaffii
kompha4	Komagataella phaffii
kredeu1	Kretzschmaria deusta
kredeu2	Kretzschmaria deusta
kurcap1	Kuraishia capsulata
kwobes1	Kwoniella bestiolae
kwodej1	Kwoniella dejecticola
kwohev1	Kwoniella heveanensis
kwohev2	Kwoniella heveanensis
kwoman1	Kwoniella mangroviensis
kwoman2	Kwoniella mangroviensis
kwoman3	Kwoniella mangroviensis
kwosha1	Kwoniella shandongensis
lacame1	Laccaria amethystina
lacari1	Lachnellula arida
lacbic15	Laccaria bicolor
laccer1	Lachnellula cervina
laccf.1	Lactifluus cf.
laccf.2	Lactifluus cf.
lacdas1	Lachancea dasiensis
lacfer1	Lachancea fermentati
lachya1	Lachnellula hyalina
lacind1	Lactarius indigo
laclan1	Lachancea lanzarotensis
lacmey1	Lachancea meyersii
lacmir1	Lachancea mirantina
lacnot1	Lachancea nothofagi
lacocc1	Lachnellula occidentalis
lacpsa1	Lactarius psammicola
lacque1	Lachancea quebecensis
lacqui1	Lactarius quietus
lacsp.1	Lachancea sp.
lacsue1	Lachnellula suecica
lacthe1	Lachancea thermotolerans
lacwil1	Lachnellula willkommii
laesul1	Laetiporus sulphureus
laesul2	Laetiporus sulphureus
lanasi1	Lanmaoa asiatica
laspus1	Lasallia pustulata
laspus2	Lasallia pustulata
lasthe1	Lasiodiplodia theobromae
lasthe2	Lasiodiplodia theobromae
lasthe3	Lasiodiplodia theobromae
leclec1	Lecanicillium lecanii
leilac1	Leiotrametes lactinea
leimen1	Leiotrametes menziesii
leisp.1	Leiotrametes sp
lenedo1	Lentinula edodes
lenedo2	Lentinula edodes
